baseline.a,from,to,t,p,lower,upper,t2,from_ordered
30,CVE,INT->CMD,3.8000000000000003,0,0,0,33.8,NA
30,Death,INT->CMD,3.8000000000000003,0,0,0,33.8,NA
30,Healthy,CMD->INT,3.8000000000000003,0.0104,0.008995000000000001,0.0142,33.8,Otherwise healthy
30,INT,CMD->INT,3.8000000000000003,0,0,0,33.8,INT
30,CMD,CMD->INT,3.8000000000000003,0.1717,0.1483975,0.19181499999999999,33.8,CMD
30,INT->CMD,CMD->INT,3.8000000000000003,0,0,0,33.8,INT->CMD
30,CMD->INT,CMD->INT,3.8000000000000003,0.9812,0.9619949999999999,0.9903,33.8,CMD -> INT
30,CVE,CMD->INT,3.8000000000000003,0,0,0,33.8,NA
30,Death,CMD->INT,3.8000000000000003,0,0,0,33.8,NA
30,Healthy,CVE,3.8000000000000003,0.0029,0.0012975000000000007,0.0034024999999999975,33.8,Otherwise healthy
30,INT,CVE,3.8000000000000003,0.0046,0.0017,0.005902499999999998,33.8,INT
30,CMD,CVE,3.8000000000000003,0.0123,0.009,0.017402499999999994,33.8,CMD
30,INT->CMD,CVE,3.8000000000000003,0.0116,0.005995000000000002,0.01881249999999999,33.8,INT->CMD
30,CMD->INT,CVE,3.8000000000000003,0.0182,0.0092,0.037214999999999984,33.8,CMD -> INT
30,CVE,CVE,3.8000000000000003,1,1,1,33.8,NA
30,Death,CVE,3.8000000000000003,0,0,0,33.8,NA
30,Healthy,Death,3.8000000000000003,1e-4,0,0.0011,33.8,Otherwise healthy
30,INT,Death,3.8000000000000003,7e-4,1e-4,0.0032049999999999956,33.8,INT
30,CMD,Death,3.8000000000000003,2e-4,0,8.024999999999978e-4,33.8,CMD
30,INT->CMD,Death,3.8000000000000003,5e-4,0,0.0025049999999999955,33.8,INT->CMD
30,CMD->INT,Death,3.8000000000000003,6e-4,0,0.0024024999999999975,33.8,CMD -> INT
30,CVE,Death,3.8000000000000003,0,0,0,33.8,NA
30,Death,Death,3.8000000000000003,1,1,1,33.8,NA
30,Healthy,Healthy,3.9000000000000004,0.752,0.7354725,0.7598024999999999,33.9,Otherwise healthy
30,INT,Healthy,3.9000000000000004,0,0,0,33.9,INT
30,CMD,Healthy,3.9000000000000004,0,0,0,33.9,CMD
30,INT->CMD,Healthy,3.9000000000000004,0,0,0,33.9,INT->CMD
30,CMD->INT,Healthy,3.9000000000000004,0,0,0,33.9,CMD -> INT
30,CVE,Healthy,3.9000000000000004,0,0,0,33.9,NA
30,Death,Healthy,3.9000000000000004,0,0,0,33.9,NA
30,Healthy,INT,3.9000000000000004,0.1125,0.1028,0.1220025,33.9,Otherwise healthy
30,INT,INT,3.9000000000000004,0.8365,0.825395,0.91033,33.9,INT
30,CMD,INT,3.9000000000000004,0,0,0,33.9,CMD
30,INT->CMD,INT,3.9000000000000004,0,0,0,33.9,INT->CMD
30,CMD->INT,INT,3.9000000000000004,0,0,0,33.9,CMD -> INT
30,CVE,INT,3.9000000000000004,0,0,0,33.9,NA
30,Death,INT,3.9000000000000004,0,0,0,33.9,NA
30,Healthy,CMD,3.9000000000000004,0.111,0.1074,0.12460500000000001,33.9,Otherwise healthy
30,INT,CMD,3.9000000000000004,0,0,0,33.9,INT
30,CMD,CMD,3.9000000000000004,0.8122,0.79019,0.835505,33.9,CMD
30,INT->CMD,CMD,3.9000000000000004,0,0,0,33.9,INT->CMD
30,CMD->INT,CMD,3.9000000000000004,0,0,0,33.9,CMD -> INT
30,CVE,CMD,3.9000000000000004,0,0,0,33.9,NA
30,Death,CMD,3.9000000000000004,0,0,0,33.9,NA
30,Healthy,INT->CMD,3.9000000000000004,0.0106,0.0055,0.013202499999999997,33.9,Otherwise healthy
30,INT,INT->CMD,3.9000000000000004,0.1582,0.08529,0.1697,33.9,INT
30,CMD,INT->CMD,3.9000000000000004,0,0,0,33.9,CMD
30,INT->CMD,INT->CMD,3.9000000000000004,0.9875,0.9796925,0.9933,33.9,INT->CMD
30,CMD->INT,INT->CMD,3.9000000000000004,0,0,0,33.9,CMD -> INT
30,CVE,INT->CMD,3.9000000000000004,0,0,0,33.9,NA
30,Death,INT->CMD,3.9000000000000004,0,0,0,33.9,NA
30,Healthy,CMD->INT,3.9000000000000004,0.0109,0.0094975,0.014802499999999998,33.9,Otherwise healthy
30,INT,CMD->INT,3.9000000000000004,0,0,0,33.9,INT
30,CMD,CMD->INT,3.9000000000000004,0.1748,0.1515975,0.19561249999999997,33.9,CMD
30,INT->CMD,CMD->INT,3.9000000000000004,0,0,0,33.9,INT->CMD
30,CMD->INT,CMD->INT,3.9000000000000004,0.9806,0.9610825,0.9900049999999999,33.9,CMD -> INT
30,CVE,CMD->INT,3.9000000000000004,0,0,0,33.9,NA
30,Death,CMD->INT,3.9000000000000004,0,0,0,33.9,NA
30,Healthy,CVE,3.9000000000000004,0.0029,0.0013975000000000007,0.0036,33.9,Otherwise healthy
30,INT,CVE,3.9000000000000004,0.0046,0.0018,0.0061024999999999986,33.9,INT
30,CMD,CVE,3.9000000000000004,0.0128,0.0091,0.01751249999999999,33.9,CMD
30,INT->CMD,CVE,3.9000000000000004,0.012,0.0061,0.0198,33.9,INT->CMD
30,CMD->INT,CVE,3.9000000000000004,0.0187,0.009397500000000001,0.03841249999999998,33.9,CMD -> INT
30,CVE,CVE,3.9000000000000004,1,1,1,33.9,NA
30,Death,CVE,3.9000000000000004,0,0,0,33.9,NA
30,Healthy,Death,3.9000000000000004,1e-4,0,0.0011,33.9,Otherwise healthy
30,INT,Death,3.9000000000000004,7e-4,1e-4,0.0032074999999999933,33.9,INT
30,CMD,Death,3.9000000000000004,2e-4,0,8.024999999999978e-4,33.9,CMD
30,INT->CMD,Death,3.9000000000000004,5e-4,0,0.0026024999999999976,33.9,INT->CMD
30,CMD->INT,Death,3.9000000000000004,7e-4,0,0.0025,33.9,CMD -> INT
30,CVE,Death,3.9000000000000004,0,0,0,33.9,NA
30,Death,Death,3.9000000000000004,1,1,1,33.9,NA
30,Healthy,Healthy,4,0.7464,0.7290975000000001,0.7540125,34,Otherwise healthy
30,INT,Healthy,4,0,0,0,34,INT
30,CMD,Healthy,4,0,0,0,34,CMD
30,INT->CMD,Healthy,4,0,0,0,34,INT->CMD
30,CMD->INT,Healthy,4,0,0,0,34,CMD -> INT
30,CVE,Healthy,4,0,0,0,34,NA
30,Death,Healthy,4,0,0,0,34,NA
30,Healthy,INT,4,0.115,0.1047,0.12480249999999998,34,Otherwise healthy
30,INT,INT,4,0.8336,0.82109,0.908415,34,INT
30,CMD,INT,4,0,0,0,34,CMD
30,INT->CMD,INT,4,0,0,0,34,INT->CMD
30,CMD->INT,INT,4,0,0,0,34,CMD -> INT
30,CVE,INT,4,0,0,0,34,NA
30,Death,INT,4,0,0,0,34,NA
30,Healthy,CMD,4,0.1132,0.10959,0.1273,34,Otherwise healthy
30,INT,CMD,4,0,0,0,34,INT
30,CMD,CMD,4,0.8082,0.7857975000000001,0.8319025,34,CMD
30,INT->CMD,CMD,4,0,0,0,34,INT->CMD
30,CMD->INT,CMD,4,0,0,0,34,CMD -> INT
30,CVE,CMD,4,0,0,0,34,NA
30,Death,CMD,4,0,0,0,34,NA
30,Healthy,INT->CMD,4,0.0107,0.005797500000000001,0.013502499999999999,34,Otherwise healthy
30,INT,INT->CMD,4,0.1609,0.08748249999999999,0.1736,34,INT
30,CMD,INT->CMD,4,0,0,0,34,CMD
30,INT->CMD,INT->CMD,4,0.9872,0.9792825,0.9931,34,INT->CMD
30,CMD->INT,INT->CMD,4,0,0,0,34,CMD -> INT
30,CVE,INT->CMD,4,0,0,0,34,NA
30,Death,INT->CMD,4,0,0,0,34,NA
30,Healthy,CMD->INT,4,0.0114,0.009997500000000001,0.015302499999999997,34,Otherwise healthy
30,INT,CMD->INT,4,0,0,0,34,INT
30,CMD,CMD->INT,4,0.1785,0.15489250000000002,0.1992175,34,CMD
30,INT->CMD,CMD->INT,4,0,0,0,34,INT->CMD
30,CMD->INT,CMD->INT,4,0.9801,0.95979,0.9897025,34,CMD -> INT
30,CVE,CMD->INT,4,0,0,0,34,NA
30,Death,CMD->INT,4,0,0,0,34,NA
30,Healthy,CVE,4,0.0032,0.0015,0.0036049999999999954,34,Otherwise healthy
30,INT,CVE,4,0.0048,0.0019,0.006104999999999996,34,INT
30,CMD,CVE,4,0.0131,0.0094,0.018204999999999995,34,CMD
30,INT->CMD,CVE,4,0.0123,0.006495000000000001,0.020209999999999992,34,INT->CMD
30,CMD->INT,CVE,4,0.0192,0.0095975,0.039224999999999975,34,CMD -> INT
30,CVE,CVE,4,1,1,1,34,NA
30,Death,CVE,4,0,0,0,34,NA
30,Healthy,Death,4,1e-4,0,0.0011,34,Otherwise healthy
30,INT,Death,4,7e-4,1e-4,0.003209999999999991,34,INT
30,CMD,Death,4,2e-4,0,9e-4,34,CMD
30,INT->CMD,Death,4,5e-4,0,0.002702499999999998,34,INT->CMD
30,CMD->INT,Death,4,7e-4,0,0.0026,34,CMD -> INT
30,CVE,Death,4,0,0,0,34,NA
30,Death,Death,4,1,1,1,34,NA
30,Healthy,Healthy,4.1000000000000005,0.7406,0.7229924999999999,0.74871,34.1,Otherwise healthy
30,INT,Healthy,4.1000000000000005,0,0,0,34.1,INT
30,CMD,Healthy,4.1000000000000005,0,0,0,34.1,CMD
30,INT->CMD,Healthy,4.1000000000000005,0,0,0,34.1,INT->CMD
30,CMD->INT,Healthy,4.1000000000000005,0,0,0,34.1,CMD -> INT
30,CVE,Healthy,4.1000000000000005,0,0,0,34.1,NA
30,Death,Healthy,4.1000000000000005,0,0,0,34.1,NA
30,Healthy,INT,4.1000000000000005,0.1169,0.10659750000000001,0.126705,34.1,Otherwise healthy
30,INT,INT,4.1000000000000005,0.8297,0.8173900000000001,0.906505,34.1,INT
30,CMD,INT,4.1000000000000005,0,0,0,34.1,CMD
30,INT->CMD,INT,4.1000000000000005,0,0,0,34.1,INT->CMD
30,CMD->INT,INT,4.1000000000000005,0,0,0,34.1,CMD -> INT
30,CVE,INT,4.1000000000000005,0,0,0,34.1,NA
30,Death,INT,4.1000000000000005,0,0,0,34.1,NA
30,Healthy,CMD,4.1000000000000005,0.1158,0.1121,0.129905,34.1,Otherwise healthy
30,INT,CMD,4.1000000000000005,0,0,0,34.1,INT
30,CMD,CMD,4.1000000000000005,0.8038,0.7812950000000001,0.82821,34.1,CMD
30,INT->CMD,CMD,4.1000000000000005,0,0,0,34.1,INT->CMD
30,CMD->INT,CMD,4.1000000000000005,0,0,0,34.1,CMD -> INT
30,CVE,CMD,4.1000000000000005,0,0,0,34.1,NA
30,Death,CMD,4.1000000000000005,0,0,0,34.1,NA
30,Healthy,INT->CMD,4.1000000000000005,0.0111,0.0061,0.014102499999999997,34.1,Otherwise healthy
30,INT,INT->CMD,4.1000000000000005,0.1646,0.08929500000000001,0.1775025,34.1,INT
30,CMD,INT->CMD,4.1000000000000005,0,0,0,34.1,CMD
30,INT->CMD,INT->CMD,4.1000000000000005,0.9866,0.97868,0.9928025,34.1,INT->CMD
30,CMD->INT,INT->CMD,4.1000000000000005,0,0,0,34.1,CMD -> INT
30,CVE,INT->CMD,4.1000000000000005,0,0,0,34.1,NA
30,Death,INT->CMD,4.1000000000000005,0,0,0,34.1,NA
30,Healthy,CMD->INT,4.1000000000000005,0.0121,0.0104,0.0159025,34.1,Otherwise healthy
30,INT,CMD->INT,4.1000000000000005,0,0,0,34.1,INT
30,CMD,CMD->INT,4.1000000000000005,0.1827,0.1586975,0.2033225,34.1,CMD
30,INT->CMD,CMD->INT,4.1000000000000005,0,0,0,34.1,INT->CMD
30,CMD->INT,CMD->INT,4.1000000000000005,0.9797,0.9584900000000001,0.9895025,34.1,CMD -> INT
30,CVE,CMD->INT,4.1000000000000005,0,0,0,34.1,NA
30,Death,CMD->INT,4.1000000000000005,0,0,0,34.1,NA
30,Healthy,CVE,4.1000000000000005,0.0033,0.0015,0.0038049999999999955,34.1,Otherwise healthy
30,INT,CVE,4.1000000000000005,0.005,0.001997500000000001,0.006302499999999998,34.1,INT
30,CMD,CVE,4.1000000000000005,0.0133,0.009795,0.0187,34.1,CMD
30,INT->CMD,CVE,4.1000000000000005,0.0129,0.006697500000000001,0.020714999999999987,34.1,INT->CMD
30,CMD->INT,CVE,4.1000000000000005,0.0196,0.009897500000000002,0.04003749999999996,34.1,CMD -> INT
30,CVE,CVE,4.1000000000000005,1,1,1,34.1,NA
30,Death,CVE,4.1000000000000005,0,0,0,34.1,NA
30,Healthy,Death,4.1000000000000005,2e-4,0,0.0012,34.1,Otherwise healthy
30,INT,Death,4.1000000000000005,7e-4,1e-4,0.003407499999999993,34.1,INT
30,CMD,Death,4.1000000000000005,2e-4,0,9.024999999999977e-4,34.1,CMD
30,INT->CMD,Death,4.1000000000000005,5e-4,0,0.0028,34.1,INT->CMD
30,CMD->INT,Death,4.1000000000000005,7e-4,0,0.0026,34.1,CMD -> INT
30,CVE,Death,4.1000000000000005,0,0,0,34.1,NA
30,Death,Death,4.1000000000000005,1,1,1,34.1,NA
30,Healthy,Healthy,4.2,0.7342,0.7174925000000001,0.7437024999999999,34.2,Otherwise healthy
30,INT,Healthy,4.2,0,0,0,34.2,INT
30,CMD,Healthy,4.2,0,0,0,34.2,CMD
30,INT->CMD,Healthy,4.2,0,0,0,34.2,INT->CMD
30,CMD->INT,Healthy,4.2,0,0,0,34.2,CMD -> INT
30,CVE,Healthy,4.2,0,0,0,34.2,NA
30,Death,Healthy,4.2,0,0,0,34.2,NA
30,Healthy,INT,4.2,0.1189,0.10879749999999999,0.1290125,34.2,Otherwise healthy
30,INT,INT,4.2,0.8242,0.8130850000000001,0.90341,34.2,INT
30,CMD,INT,4.2,0,0,0,34.2,CMD
30,INT->CMD,INT,4.2,0,0,0,34.2,INT->CMD
30,CMD->INT,INT,4.2,0,0,0,34.2,CMD -> INT
30,CVE,INT,4.2,0,0,0,34.2,NA
30,Death,INT,4.2,0,0,0,34.2,NA
30,Healthy,CMD,4.2,0.119,0.11448750000000002,0.1327,34.2,Otherwise healthy
30,INT,CMD,4.2,0,0,0,34.2,INT
30,CMD,CMD,4.2,0.8012,0.7772775,0.8246049999999999,34.2,CMD
30,INT->CMD,CMD,4.2,0,0,0,34.2,INT->CMD
30,CMD->INT,CMD,4.2,0,0,0,34.2,CMD -> INT
30,CVE,CMD,4.2,0,0,0,34.2,NA
30,Death,CMD,4.2,0,0,0,34.2,NA
30,Healthy,INT->CMD,4.2,0.0117,0.0063,0.0148,34.2,Otherwise healthy
30,INT,INT->CMD,4.2,0.17,0.0917975,0.1815025,34.2,INT
30,CMD,INT->CMD,4.2,0,0,0,34.2,CMD
30,INT->CMD,INT->CMD,4.2,0.9865,0.9784750000000001,0.9926,34.2,INT->CMD
30,CMD->INT,INT->CMD,4.2,0,0,0,34.2,CMD -> INT
30,CVE,INT->CMD,4.2,0,0,0,34.2,NA
30,Death,INT->CMD,4.2,0,0,0,34.2,NA
30,Healthy,CMD->INT,4.2,0.0125,0.010897500000000001,0.0165025,34.2,Otherwise healthy
30,INT,CMD->INT,4.2,0,0,0,34.2,INT
30,CMD,CMD->INT,4.2,0.1848,0.1622925,0.20713499999999999,34.2,CMD
30,INT->CMD,CMD->INT,4.2,0,0,0,34.2,INT->CMD
30,CMD->INT,CMD->INT,4.2,0.9792,0.9572975,0.9893,34.2,CMD -> INT
30,CVE,CMD->INT,4.2,0,0,0,34.2,NA
30,Death,CMD->INT,4.2,0,0,0,34.2,NA
30,Healthy,CVE,4.2,0.0035,0.0016,0.003807499999999993,34.2,Otherwise healthy
30,INT,CVE,4.2,0.0051,0.002,0.0066,34.2,INT
30,CMD,CVE,4.2,0.0137,0.0101,0.019104999999999994,34.2,CMD
30,INT->CMD,CVE,4.2,0.013,0.0069,0.02091999999999998,34.2,INT->CMD
30,CMD->INT,CVE,4.2,0.0201,0.009997500000000001,0.040652499999999946,34.2,CMD -> INT
30,CVE,CVE,4.2,1,1,1,34.2,NA
30,Death,CVE,4.2,0,0,0,34.2,NA
30,Healthy,Death,4.2,2e-4,1e-4,0.0012,34.2,Otherwise healthy
30,INT,Death,4.2,7e-4,1e-4,0.0034099999999999907,34.2,INT
30,CMD,Death,4.2,3e-4,0,0.001,34.2,CMD
30,INT->CMD,Death,4.2,5e-4,0,0.0028024999999999977,34.2,INT->CMD
30,CMD->INT,Death,4.2,7e-4,1e-4,0.0026024999999999976,34.2,CMD -> INT
30,CVE,Death,4.2,0,0,0,34.2,NA
30,Death,Death,4.2,1,1,1,34.2,NA
30,Healthy,Healthy,4.3,0.7281,0.7108975,0.7376225,34.3,Otherwise healthy
30,INT,Healthy,4.3,0,0,0,34.3,INT
30,CMD,Healthy,4.3,0,0,0,34.3,CMD
30,INT->CMD,Healthy,4.3,0,0,0,34.3,INT->CMD
30,CMD->INT,Healthy,4.3,0,0,0,34.3,CMD -> INT
30,CVE,Healthy,4.3,0,0,0,34.3,NA
30,Death,Healthy,4.3,0,0,0,34.3,NA
30,Healthy,INT,4.3,0.1214,0.110685,0.131805,34.3,Otherwise healthy
30,INT,INT,4.3,0.8212,0.8087,0.900915,34.3,INT
30,CMD,INT,4.3,0,0,0,34.3,CMD
30,INT->CMD,INT,4.3,0,0,0,34.3,INT->CMD
30,CMD->INT,INT,4.3,0,0,0,34.3,CMD -> INT
30,CVE,INT,4.3,0,0,0,34.3,NA
30,Death,INT,4.3,0,0,0,34.3,NA
30,Healthy,CMD,4.3,0.1212,0.1166975,0.13490749999999999,34.3,Otherwise healthy
30,INT,CMD,4.3,0,0,0,34.3,INT
30,CMD,CMD,4.3,0.7971,0.7725974999999999,0.8209074999999999,34.3,CMD
30,INT->CMD,CMD,4.3,0,0,0,34.3,INT->CMD
30,CMD->INT,CMD,4.3,0,0,0,34.3,CMD -> INT
30,CVE,CMD,4.3,0,0,0,34.3,NA
30,Death,CMD,4.3,0,0,0,34.3,NA
30,Healthy,INT->CMD,4.3,0.012,0.006697500000000001,0.0154,34.3,Otherwise healthy
30,INT,INT->CMD,4.3,0.1729,0.09429749999999999,0.1858025,34.3,INT
30,CMD,INT->CMD,4.3,0,0,0,34.3,CMD
30,INT->CMD,INT->CMD,4.3,0.9863,0.9777775000000001,0.9925,34.3,INT->CMD
30,CMD->INT,INT->CMD,4.3,0,0,0,34.3,CMD -> INT
30,CVE,INT->CMD,4.3,0,0,0,34.3,NA
30,Death,INT->CMD,4.3,0,0,0,34.3,NA
30,Healthy,CMD->INT,4.3,0.0135,0.0112975,0.0173,34.3,Otherwise healthy
30,INT,CMD->INT,4.3,0,0,0,34.3,INT
30,CMD,CMD->INT,4.3,0.1887,0.1652825,0.2119025,34.3,CMD
30,INT->CMD,CMD->INT,4.3,0,0,0,34.3,INT->CMD
30,CMD->INT,CMD->INT,4.3,0.9786,0.9563,0.9888025,34.3,CMD -> INT
30,CVE,CMD->INT,4.3,0,0,0,34.3,NA
30,Death,CMD->INT,4.3,0,0,0,34.3,NA
30,Healthy,CVE,4.3,0.0036,0.0017,0.0041,34.3,Otherwise healthy
30,INT,CVE,4.3,0.0052,0.0020975000000000004,0.006702499999999998,34.3,INT
30,CMD,CVE,4.3,0.0139,0.0103975,0.0195,34.3,CMD
30,INT->CMD,CVE,4.3,0.0132,0.0069,0.021324999999999976,34.3,INT->CMD
30,CMD->INT,CVE,4.3,0.0207,0.0102,0.04193999999999996,34.3,CMD -> INT
30,CVE,CVE,4.3,1,1,1,34.3,NA
30,Death,CVE,4.3,0,0,0,34.3,NA
30,Healthy,Death,4.3,2e-4,1e-4,0.0012,34.3,Otherwise healthy
30,INT,Death,4.3,7e-4,1e-4,0.0034124999999999885,34.3,INT
30,CMD,Death,4.3,3e-4,0,0.001,34.3,CMD
30,INT->CMD,Death,4.3,5e-4,0,0.0028024999999999977,34.3,INT->CMD
30,CMD->INT,Death,4.3,7e-4,1e-4,0.0027,34.3,CMD -> INT
30,CVE,Death,4.3,0,0,0,34.3,NA
30,Death,Death,4.3,1,1,1,34.3,NA
30,Healthy,Healthy,4.4,0.7227,0.7052875000000001,0.7317325,34.4,Otherwise healthy
30,INT,Healthy,4.4,0,0,0,34.4,INT
30,CMD,Healthy,4.4,0,0,0,34.4,CMD
30,INT->CMD,Healthy,4.4,0,0,0,34.4,INT->CMD
30,CMD->INT,Healthy,4.4,0,0,0,34.4,CMD -> INT
30,CVE,Healthy,4.4,0,0,0,34.4,NA
30,Death,Healthy,4.4,0,0,0,34.4,NA
30,Healthy,INT,4.4,0.1224,0.11239750000000001,0.1341,34.4,Otherwise healthy
30,INT,INT,4.4,0.8174,0.8051725000000001,0.898915,34.4,INT
30,CMD,INT,4.4,0,0,0,34.4,CMD
30,INT->CMD,INT,4.4,0,0,0,34.4,INT->CMD
30,CMD->INT,INT,4.4,0,0,0,34.4,CMD -> INT
30,CVE,INT,4.4,0,0,0,34.4,NA
30,Death,INT,4.4,0,0,0,34.4,NA
30,Healthy,CMD,4.4,0.1237,0.1186,0.13690249999999998,34.4,Otherwise healthy
30,INT,CMD,4.4,0,0,0,34.4,INT
30,CMD,CMD,4.4,0.7926,0.7685799999999999,0.8172,34.4,CMD
30,INT->CMD,CMD,4.4,0,0,0,34.4,INT->CMD
30,CMD->INT,CMD,4.4,0,0,0,34.4,CMD -> INT
30,CVE,CMD,4.4,0,0,0,34.4,NA
30,Death,CMD,4.4,0,0,0,34.4,NA
30,Healthy,INT->CMD,4.4,0.0128,0.0070975000000000005,0.0161,34.4,Otherwise healthy
30,INT,INT->CMD,4.4,0.1766,0.09697750000000001,0.1892025,34.4,INT
30,CMD,INT->CMD,4.4,0,0,0,34.4,CMD
30,INT->CMD,INT->CMD,4.4,0.9858,0.9773750000000001,0.9923,34.4,INT->CMD
30,CMD->INT,INT->CMD,4.4,0,0,0,34.4,CMD -> INT
30,CVE,INT->CMD,4.4,0,0,0,34.4,NA
30,Death,INT->CMD,4.4,0,0,0,34.4,NA
30,Healthy,CMD->INT,4.4,0.0144,0.011897500000000002,0.0179,34.4,Otherwise healthy
30,INT,CMD->INT,4.4,0,0,0,34.4,INT
30,CMD,CMD->INT,4.4,0.1931,0.1686,0.216205,34.4,CMD
30,INT->CMD,CMD->INT,4.4,0,0,0,34.4,INT->CMD
30,CMD->INT,CMD->INT,4.4,0.9783,0.9553900000000001,0.9886025,34.4,CMD -> INT
30,CVE,CMD->INT,4.4,0,0,0,34.4,NA
30,Death,CMD->INT,4.4,0,0,0,34.4,NA
30,Healthy,CVE,4.4,0.0038,0.0018,0.004202499999999997,34.4,Otherwise healthy
30,INT,CVE,4.4,0.0053,0.0022,0.006804999999999995,34.4,INT
30,CMD,CVE,4.4,0.014,0.0107,0.019707499999999992,34.4,CMD
30,INT->CMD,CVE,4.4,0.0136,0.0072,0.02182249999999998,34.4,INT->CMD
30,CMD->INT,CVE,4.4,0.0209,0.0104,0.043227499999999974,34.4,CMD -> INT
30,CVE,CVE,4.4,1,1,1,34.4,NA
30,Death,CVE,4.4,0,0,0,34.4,NA
30,Healthy,Death,4.4,2e-4,1e-4,0.0013,34.4,Otherwise healthy
30,INT,Death,4.4,7e-4,1e-4,0.0034199999999999816,34.4,INT
30,CMD,Death,4.4,3e-4,0,0.001,34.4,CMD
30,INT->CMD,Death,4.4,6e-4,0,0.0028024999999999977,34.4,INT->CMD
30,CMD->INT,Death,4.4,8e-4,1e-4,0.0027074999999999933,34.4,CMD -> INT
30,CVE,Death,4.4,0,0,0,34.4,NA
30,Death,Death,4.4,1,1,1,34.4,NA
30,Healthy,Healthy,4.5,0.7168,0.6992925,0.7265050000000001,34.5,Otherwise healthy
30,INT,Healthy,4.5,0,0,0,34.5,INT
30,CMD,Healthy,4.5,0,0,0,34.5,CMD
30,INT->CMD,Healthy,4.5,0,0,0,34.5,INT->CMD
30,CMD->INT,Healthy,4.5,0,0,0,34.5,CMD -> INT
30,CVE,Healthy,4.5,0,0,0,34.5,NA
30,Death,Healthy,4.5,0,0,0,34.5,NA
30,Healthy,INT,4.5,0.1243,0.1144,0.1365,34.5,Otherwise healthy
30,INT,INT,4.5,0.814,0.800875,0.8969125,34.5,INT
30,CMD,INT,4.5,0,0,0,34.5,CMD
30,INT->CMD,INT,4.5,0,0,0,34.5,INT->CMD
30,CMD->INT,INT,4.5,0,0,0,34.5,CMD -> INT
30,CVE,INT,4.5,0,0,0,34.5,NA
30,Death,INT,4.5,0,0,0,34.5,NA
30,Healthy,CMD,4.5,0.1267,0.12099499999999999,0.1397,34.5,Otherwise healthy
30,INT,CMD,4.5,0,0,0,34.5,INT
30,CMD,CMD,4.5,0.7877,0.7641825,0.8141,34.5,CMD
30,INT->CMD,CMD,4.5,0,0,0,34.5,INT->CMD
30,CMD->INT,CMD,4.5,0,0,0,34.5,CMD -> INT
30,CVE,CMD,4.5,0,0,0,34.5,NA
30,Death,CMD,4.5,0,0,0,34.5,NA
30,Healthy,INT->CMD,4.5,0.0134,0.007397500000000001,0.0167025,34.5,Otherwise healthy
30,INT,INT->CMD,4.5,0.1799,0.0990775,0.193305,34.5,INT
30,CMD,INT->CMD,4.5,0,0,0,34.5,CMD
30,INT->CMD,INT->CMD,4.5,0.9856,0.9766775000000001,0.9921,34.5,INT->CMD
30,CMD->INT,INT->CMD,4.5,0,0,0,34.5,CMD -> INT
30,CVE,INT->CMD,4.5,0,0,0,34.5,NA
30,Death,INT->CMD,4.5,0,0,0,34.5,NA
30,Healthy,CMD->INT,4.5,0.0148,0.0124,0.0187,34.5,Otherwise healthy
30,INT,CMD->INT,4.5,0,0,0,34.5,INT
30,CMD,CMD->INT,4.5,0.1974,0.17189,0.21960749999999998,34.5,CMD
30,INT->CMD,CMD->INT,4.5,0,0,0,34.5,INT->CMD
30,CMD->INT,CMD->INT,4.5,0.9778,0.954495,0.9885,34.5,CMD -> INT
30,CVE,CMD->INT,4.5,0,0,0,34.5,NA
30,Death,CMD->INT,4.5,0,0,0,34.5,NA
30,Healthy,CVE,4.5,0.0038,0.0018,0.004202499999999997,34.5,Otherwise healthy
30,INT,CVE,4.5,0.0054,0.0022,0.0071,34.5,INT
30,CMD,CVE,4.5,0.0146,0.011,0.020302499999999994,34.5,CMD
30,INT->CMD,CVE,4.5,0.0137,0.0074,0.022517499999999985,34.5,INT->CMD
30,CMD->INT,CVE,4.5,0.0214,0.010797500000000002,0.04442999999999997,34.5,CMD -> INT
30,CVE,CVE,4.5,1,1,1,34.5,NA
30,Death,CVE,4.5,0,0,0,34.5,NA
30,Healthy,Death,4.5,2e-4,1e-4,0.0013,34.5,Otherwise healthy
30,INT,Death,4.5,7e-4,1e-4,0.003519999999999982,34.5,INT
30,CMD,Death,4.5,3e-4,0,0.001,34.5,CMD
30,INT->CMD,Death,4.5,7e-4,0,0.0028024999999999977,34.5,INT->CMD
30,CMD->INT,Death,4.5,8e-4,1e-4,0.0028049999999999954,34.5,CMD -> INT
30,CVE,Death,4.5,0,0,0,34.5,NA
30,Death,Death,4.5,1,1,1,34.5,NA
30,Healthy,Healthy,4.6000000000000005,0.7107,0.693795,0.7210025,34.6,Otherwise healthy
30,INT,Healthy,4.6000000000000005,0,0,0,34.6,INT
30,CMD,Healthy,4.6000000000000005,0,0,0,34.6,CMD
30,INT->CMD,Healthy,4.6000000000000005,0,0,0,34.6,INT->CMD
30,CMD->INT,Healthy,4.6000000000000005,0,0,0,34.6,CMD -> INT
30,CVE,Healthy,4.6000000000000005,0,0,0,34.6,NA
30,Death,Healthy,4.6000000000000005,0,0,0,34.6,NA
30,Healthy,INT,4.6000000000000005,0.1258,0.1163975,0.13890249999999998,34.6,Otherwise healthy
30,INT,INT,4.6000000000000005,0.8098,0.7966825,0.8953025,34.6,INT
30,CMD,INT,4.6000000000000005,0,0,0,34.6,CMD
